,id,title
26961,t_dd1c467300b4,Average rate of change word problems
5159,t_8f9ee5438e16,Replication
2611,t_f27ea2f8a57e,Kinetics
12999,t_d45907a16016,Equivalent Fractions
21395,t_386f0c98b2af,Sub-Strand 15: Letter Writing
1012,t_3dec66a705d3,Videos
5074,t_9432dda0b71d,Assessments
7608,t_010b178ab0e3,Naming alkanes
35683,t_d07750160995,"Objective 1.1.4 Round numbers to the nearest ten, hundred, thousand and million"
3471,t_83286af6f7bd,Bar graphs
26578,t_f572df6bb123,Central Dogma: DNA to RNA to protein
4165,t_4dd8ed92c838,Back Matter
22111,t_8ed147175e1f,Electronic structure of atoms
20872,t_d1f3f6259bd5,Introduction to Prepositions
35417,t_74eaf7c8393d,7.1.0 Describe experiments to illustrate factors affecting heat transfer
31209,t_d4c01919b272,Factoring quadratics: Perfect squares (Hindi)
1844,t_4ecf7a17ddb0,Passing
33982,t_40404dc7de6f,Force on current carrying wire in magnetic field (Hindi)
30521,t_5460facd0330,Problems Using Get One Free - Word Problems
5415,t_1826e18963b8,Smart charts
23684,t_b97cd815578f,Ecosystems & ecosystem services
1342,t_f7ef11c80752,Explore
6261,t_758f8dd593cf,LINEAR MOTION
9518,t_94c58142df58,Inversion Asanas
13087,t_a3105acb3bfd,Topic D: Foundations
33532,t_030dc78cd027,"raw different patterns, shapes, numerals  and pictures"
33209,t_94e08021b7cf,2.4.3: Overview of the Acid- Base Properties of Salt
32748,t_6601693e9de0,The effects of government interventions in markets
3856,t_f2da03221d14,Transcripts
17700,t_77071b1f4de2,Estimation word problems
3829,t_75822c1f4d1a,Transcripts
14531,t_7f841666840a,14. Compound interest
28407,t_7db4cd7a2035,24.5: Importance of Fungi in Human Life
20869,t_641ea04cff3e,Introduction to Sociology 2e
19217,t_2b12ddaf8501,1.3.1 Core living values 1
23774,t_bedc5a812bb8,2. Physical properties of water
19662,t_d9aa0b382e73,Reproductive System Health
3891,t_2b4a0c682ab3,Probability
26963,t_7866295ae853,مناهج وتدريس Teaching and Curriculum
19749,t_d9b2a37b1e6b,Worlds collide (1491-1607)
24874,t_182723c54b76,Mirror formula derivation (Bonus)
35102,t_1c5796202770,"2.2.2 Melting and boiling, condensation and evaporation of liquids"
10104,t_739351099ecc,Student Resources
11523,t_863e3031e7f1,Period 8: 1945-1980
31884,t_6eeaf54f9afc,Sub-Strand 13: Persuasive/Argumentative Writing
18332,t_bda2dbc14d1d,Converting Quarts to Cups
3006,t_1d62c08b5d1d,Project 6
8056,t_0c66e9aa60bb,Adding decimals
5359,t_79e2238612cb,Using Butter
10701,t_1e7aa869302d,The Phillips curve
19497,t_a3f559c6c25e,Startup co-founder and CEO
10786,t_92d8024808fe,Circulatory system
28406,t_7dd6203f8634,"9: Genomes, Genes & Regulatory networks"
20227,t_18b420fad035,"Traders, Kings and Pilgrims"
16816,t_33eaeafb1e89,Types of chemical bonds
34203,t_2ae426e75263,3.1: Linear Systems with Two Variables and Their Solutions
25105,t_9ee4bc2ceca9,The rise of industrial capitalism
2344,t_cd5a75536ddf,Protozoa
29621,t_a8ed3297ba71,"Stress, strain, and modulus of elasticity"
31636,t_fd24e59a3f0f,Natural And Man-Made Environmental Degradation
32845,t_bd2d0c2b13d4,Connecting infinite limits and vertical asymptotes
26794,t_ccfd40c37909,A beginner's guide to ancient Greece
4484,t_3d3ab688612a,Mensuration
10605,t_91b46159742d,Possessive Pronoun
12699,t_8bd1bf7fda89,Program Introduction
6631,t_38803129a973,Linear models
25241,t_d27016f58368,Financial Statements of a Company
32892,t_d690a2f40719,Subtracting Weights (English Units) - Word Problems
35293,t_d31430a3be3d,"Connecting a function, its first derivative, and its second derivative"
23974,t_7864243d2ed6,"Plane Geometry, Lines and angles"
12161,t_ceec9f8c30e3,8.8.4 Linear graphs
26556,t_ad2f4a7172ad,Multiplying monomials by polynomials
344,t_071d7b63f028,Slope
16653,t_a1e62f7aac9b,Angle Bisector Property
12972,t_69306b722957,2.5: Exact Equations
2376,t_af84da8451d8,Dialogue
21016,t_285e0c49a676,Primary 1 SECOND TERM WEEK 3
7269,t_b318f172930b,The Prefix In-
31945,t_70b156d30079,Forming the Largest or Smallest Possible Number
35905,t_2cd4d0f17ab4,Objective 2.2.1 Translate word problems to linear equations in one variable and vice versa
212,t_345ca4268521,Work
3076,t_2327e59f4994,Judiciary
20826,t_9a9dc1ecde59,Primary 1 SECOND TERM WEEK 5
19307,t_5b11ff19f20f,7.2 Modes of heat transfer
20942,t_0f94e1ff1587,2: Operating System Overview
14532,t_60432afe0205,Book: Phase Relations
25108,t_9f047e0a22e3,1: What is an Information System?
27098,t_9c052e73cd5d,Lab 4: Enumeration of Microorganisms
12525,t_32c46de34021,Welcome to grammar!
30765,t_dfb8f18cd8af,Smaller and bigger numbers (3 digit numbers)
29735,t_738ef5efcb8c,Physical and Chemical Properties of Water
18662,t_aa3b9e5565b5,5. Separation of mixtures
11885,t_614b1a026fb1,Craft and structure
778,t_6f9aa3526099,Videos
2820,t_690ea3d98bd8,Root Test
16949,t_c500588c4526,How to Change Substances
25883,t_af18adafe395,4.2 Natural resources and industry
21226,t_2454d04f2b47,Properties of the Derivative
4228,t_c6c8009f850a,4: Climates
22512,t_4af9dfe63771,4.2 Division of a line segment
17156,t_a71fe0464702,Sums of Geometric Series
25831,t_54dc583b1ff7,Impact of Continued Global Warming
26147,t_4db4c6c99b53,Democracy in the Contemporary World
18892,t_18cb98b2e7a9,1.1 The Scope of chemistry
16897,t_a7baaa224e53,The Consonant Sound [s]
20653,t_5f59d17b3900,Median of Large Sets of Data
9748,t_c894fc8c131a,3.5: Flow Sensors
15334,t_b75f097f21b2,Reducing Air Pollution
22280,t_e4d287e65fbf,Rational algebraic expressions
29369,t_e9f1350c8679,Fluency in Subtraction (Numbers up to 20)
9138,t_f62f25222c68,2.2 - Algorithms
32990,t_ffb5aa061899,Analyzing Graphs of Inverse Trigonometric Functions
16735,t_a9c6a031f4ce,Common and Proper Nouns
32810,t_469fa3ac2f1a,Overview of Complex Weight Problems (Metric Units)
28360,t_733d1e2e145f,Home equity and personal balance sheets
16093,t_0ace8ad01aea,"1. Acids, bases, and pH"
14941,t_6d0826dd5975,Zeroes of a polynomial
22067,t_eb74388faef3,Combinatorics and probability
9509,t_04ea5bd5cdbd,4.3 HIV AND AIDS
22337,t_dba9e8fc92d2,Homophones and Near-Homophones
27727,t_946b0857a922,"Electric charge, field, and potential"
34310,t_549c0ee26a13,Finding the area between curves expressed as functions of y
33859,t_a24d7bda64dc,Social Responsibilities of Business and Business Ethics
25623,t_bd9fdc9df22e,Practising body movement exercises
5241,t_40eb9faa28d9,Square Roots
5512,t_e463af59797e,For Teachers
29587,t_ae8ad40e9218,Punctuation: the comma and the apostrophe
19154,t_ac7f0d295044,Solving exponential models
1782,t_35a76aca02c8,Explore
31017,t_e77a4ba7cef3,Exponential and Logarithmic functions (Hindi)
15835,t_9848eda38ce1,Organization of Matter
30513,t_55cbd95ad0c1,1.1.1 - Definition of a Polynomial Function
16663,t_19434c06bd9d,Topic C: Scale drawings
28205,t_8b5ebb3ea49b,Topic B: Lessons 7-9: Logarithms intro
929,t_45fb605b4468,Videos
4547,t_04df51998a08,Pre-algebra
17995,t_02b5d525db24,Finding Time Using Ratios
1870,t_45d961463d59,Mirrors
33419,t_2b269f59c19c,Analyzing the number of solutions to linear equations
2531,t_14d78bb6f8d8,Geometry
681,t_28d26a86de77,Metals
25022,t_9993b9ba1743,Sub-Strand 10:  Narrative Writing
27207,t_2d666e58cd8e,Challenging Multi-step Money Problems
26374,t_3bc3ed3b6993,"Constant, Identity, and Power Rules"
18491,t_b7c380107f2b,Soft and Hard <c> and <g>
8654,t_dafb7c3a04bc,Research Writing
553,t_3000ff9f0ccd,Videos
7805,t_9a14c5ccaf0f,Conceptual art 
5041,t_12e888d587d2,12 - Length
26714,t_aee53171a4be,Absolute value & piecewise functions
28200,t_66a3385bfd9f,Temperature and state changes in water
18390,t_f16643415315,Non-Parametric Statistics
21833,t_458fde36e1c9,Addition rule for probability
1120,t_9db3a449229f,Ashcan
28357,t_cfebe7250b17,4.1 Electrical charge and coulomb’s law
26740,t_72164a018c1f,Introduction to confidence intervals
35844,t_73f8974dd24a,9.8: Information Security- Barbarians at the Gateway (and Just About Everywhere Else)
13013,t_d43e85a98fb0,Scientific Community
16452,t_61abb418289e,13: Functions and Files
31319,t_304d62e97ed6,Overview of Measuring Capacity (Metric Units)
19508,t_39e3b0a3774b,11: Cellular Manufacturing
32913,t_3ee66657794e,Forming Largest and Smallest Numbers (Even and Odd)
6194,t_eefa27bfba16,5: Iterations
21712,t_f546f029c3f8,Comparing and Arranging Money
26475,t_015a7f097a43,Freelance product design consultant
9008,t_9636610bbd41,Stocks and bonds
21836,t_9245c3676b42,"Hyphens, dashes, and ellipses"
24114,t_d8e66dbeecc5,Sub-Strand 4: Using Action Words
1768,t_ff8646a8057b,IIT JEE
30401,t_f2bfd5dda108,"Compound Words, Binomials, and Collocations"
5093,t_d68f759d10b2,khan math 8
11219,t_3bd2c2a1b9bb,Area of rectangles
30507,t_539606755a06,TI-AIE: Developing the learning environment
26730,t_731e1cb22250,Redox reactions and electrochemistry
13955,t_204e0a375cc0,Angle Between Vectors
24516,t_29b38a07a6c9,12.0 Measurement II (16 lessons)
11714,t_290b8635eb3d,6.0: Era 6 Overview
35673,t_c06eae8ffe4f,1.7 Additional resources for Introduction to Biology -- Supplementary Resources
6022,t_26eefa7b9387,For Teachers
22274,t_7e09f17d9fc2,Cash versus accrual accounting
25097,t_173a14760041,Ionic Theory and Electrolysis (6)
7024,t_8a13a9d73346,8.10.3 Density
7600,t_171adc648c92,3: Congruences
27237,t_27374a91f0b3,4: Applications of Definite Integrals
2816,t_6793f6ce3deb,Sentences
32937,t_a9c08dd87606,Module 6: Problem solving with the coordinate plane
13469,t_b337853326ca,Exponents & radicals
17821,t_6d61bbfefaf9,Introduction to Articles
22586,t_c510379957b9,Use of Geometrical Instruments
4495,t_5e547f2357a9,Transcripts
32173,t_212e91e17954,Book: Working with Molecular Genetics (Hardison)
2460,t_6f2fff758fa9,Articles
2728,t_98d696acf47f,Compounds
371,t_9f84a1841409,Italy
11251,t_fb7445a53c60,Different Finishes
2590,t_9c9b0dcc4c47,Strand 2
28887,t_1f8efead219d,Heights and Distances using Trigonometry
10770,t_f127ca968862,Intro to variables
21464,t_ca101a520e92,Introduction to scatter plots
27465,t_a6c4dc8775b0,Linear Symmetry and Lines of Symmetry
5206,t_1157ea77fb1c,Assessments
20140,t_0b68a1e1493d,Identifying Angle Bisectors
25311,t_070f41a0d022,Freelance journalist and podcaster
17969,t_73887655da3c,Renting vs. buying a home
14412,t_3ee6a739697c,The quadratic formula
10367,t_277db7990750,Scribble patterns
14428,t_aead6c31b6e9,5. Expansion formulae
9481,t_a5d376172eef,Geography Form 3
16290,t_08f1f48a1703,Multi-unit Calculations
13657,t_78edbf87de0f,Poisson distribution
35307,t_d1bf64e6c256,Solving modeling problems with similar and congruent triangles (Hindi)
25596,t_27c61de4230c,6: Winograd's Short DFT Algorithms
6791,t_28203ddf10b9,Invertebrates
3558,t_722c2c7640d5,Apiculture
23060,t_242f6210f510,7.4.3 Importance of noble gases
6507,t_b7488ad56955,Triglycerides
33931,t_578523332cf9,Identification of Equivalent Customary Units of Capacity
24529,t_f3cdcc6865e4,Carboxylic acids and derivatives
24934,t_a5555a602192,Life on earth and in the universe
23274,t_74def33e1aba,Graphs of logarithmic functions
5863,t_81015e95f9f0,Gas Exchange
28353,t_a5d75bbbbb09,REACTION RATES AND REVERSABLE REACTIONS
2603,t_68fe48f858f4,2: Logic
5183,t_1c9abf82e28e,Assessments
2681,t_e89b5e6382c9,6: Adders
25727,t_abc3b2596022,Graphing two-variable inequalities
15775,t_97594df5bf62,Basics of Organisation
34595,t_e85d932c71a7,"19th century American sculpture, architecture and photography"
33500,t_cb843d3dc75c,13: Measures of Similarity and Structural Equivalence
18264,t_370a60531a61,Sounds of <o> Before <ll>
11220,t_374da68f4414,Overview of Angles
20914,t_5b8fe9946a47,3: Biological Macromolecules
11750,t_017ec0fc03b3,Compound Interest 2
21551,t_63b109a25e1b,Limits by direct substitution
9,t_7b5f79bf17b6,G7
11817,t_cd84d08278c1,Authority and Power
24993,t_f82307461f67,Analyzing the Graphs of Functions
8208,t_2783a335bbd5,Marketing Mix 2
13759,t_8a8b70027aa8,13: Vector Functions
21970,t_2b580c645a34,Unit 1 : Sequences and Series
12433,t_29964371d3b1,13. Profit and loss
28258,t_78000f33bf0b,Direct variation and direct proportion
18016,t_69a269788a1c,Fizyka dla szkół wyższych
29186,t_8df07010965e,Theoretical and Experimental Coin Tosses
27319,t_628b4605419d,"Word problems with ""more"" and ""fewer"""
12008,t_872bec25bf3a,Gas Laws & Pressure
34725,t_59d81a6d1d0b,J1.4.9.1 write a summary of one paragraph for a short passage.
18813,t_a3a2d2f42148,8.7.1 The Cartesian Graph
715,t_b05a26af87a6,Videos
25400,t_6420004958c0,"Fractions, decimals, & percentages"
13653,t_bdc081728faa,Fungi Classification
6480,t_fde31ebd9330,Dividing by 8
17540,t_72570d774028,Compound interest basics
2004,t_32d94e19db9b,Science
10596,t_e6a5a95f6fd5,Reflexive pronouns
15979,t_af060e641ab1,Letters of the alphabet
26293,t_32b864eaa5a9,10: Integrators and Differentiators
15116,t_6fe960cfedbd,Area of parallelograms
29705,t_49fa92137e41,6.2 Absorption of water and mineral salts
20087,t_156218dfec86,Socratic Seminar in Science
10374,t_f52dff3300b1,Scaling functions
33157,t_559bc8b143da,4.E: Systems of Distinct Representatives (Exercises)
33898,t_c8e57fbb822a,3.6 Coherent sources and sustained interference of light
11800,t_ecd39096dac3,Linear inequalities
34445,t_ad0a18a254c9,Utility maximization using marginal utility per dollar spent
6285,t_16a9b3aee55c, Biodiversity
3327,t_feb8a9252623,16: Arrays
23101,t_290b52c83a9c,Perimeter word problems (Hindi)
439,t_5201f25d27e2,Tense
8724,t_e904b3adbb2f,DIOLOGY PRACTICE
32849,t_6c34808406e9,2.4 - Equations Involving Exponents and Logarithms
14013,t_f847b4db9dd5,Key ideas and details
22199,t_0dba0c42998d,Objective 1.11.3 Add integers
23997,t_d49359210945,17: Case Study- Interface Design
23196,t_a77228f65735,Clubs in the Aflatoun Programme
24893,t_dffa21724b3e,Evidences and Stages of Evolution
1835,t_310ce2d8e518,Boiling
24964,t_9858e3ed8d34,Deductive and inductive reasoning
4966,t_188e88e72d21,Transcripts
19441,t_e017e264e890,"Comparing Numbers to 1,000"
26230,t_919c5a3b8872,1.5: Understanding Scientific Ideas
30818,t_eda5098667a0,13: Elementary Vapor-Liquid Equilibrium (II)
21439,t_0cdcb97c3b8d,Solving equations by graphing
26541,t_4000b2fd522c,Basic Properties of States of Matter
11858,t_c8388d286718,Reflection of Light
24797,t_f7ae638f9511,5.4.2 Angle properties of circles
27867,t_7f1bbd6b6362,Addition and subtraction word problems
9400,t_de5544361a0a,Magazine article
7654,t_bf641a5a152e,Photosynthesis
15311,t_53a075e549e8,Introduction to commas
13451,t_beaaf87290e2,Additional Resources
15891,t_4ed769549d8b,Collaborative learning
26654,t_bf5061d2b474,5: Polynomial and Rational Functions
34966,t_54954c2ead4e,11.10.2.2 Calculate sides and angles of a right angled triangle.
2477,t_06d64e13a6dd,Division
24033,t_8194094d10c6,Constructing geometric sequences
34401,t_4c77cc25efd0,Multiplication and Division Metric Capacity - Word Problems
8438,t_8f0197e66e29,States of Water
20812,t_54a3be7272ad,Entrepreneurship Development
31777,t_20b214a5323c,Unit 11 : Mathematical Applications in Business
21856,t_1bc8628f077a,Improvement in Food Resources
13490,t_b6271cfcb7ae,Confidence intervals
1708,t_bcf66b8d69fb,English
29980,t_136caedd2336,Representation of integers on a numberline
6659,t_203cb79db12d,Linking Verbs
30386,t_2bf8b8816b36,Linear Systems with Addition or Subtraction
16754,t_5c552bf29eec,Happy Maps 1 [01-PS-11]
34377,t_fbda5c723873,TI-AIE: Pupils’ questioning: sorting and classifying things
28785,t_0dc8eed3756d,1.4 Characteristics of living organisms
8378,t_1e2358e96a16,Mountaineering 
32268,t_82eb676a5358,Multiplication and Division Phrases as Equations
7658,t_9a877ffef4ea,Discrimination
20065,t_7c5144e968b7,Sex Determination in Humans
31384,t_fb6e4ca76d30,Dividing 2 Digits by 2 Digits with a Remainder
21862,t_4581eb4a3e32,Limits of piecewise functions
12109,t_da9969ae5297,LINEAR INEQUALITIES
9701,t_e05a5cc974c2,The cell membrane
6052,t_820f5f4d4b6f,8: Signaling
35495,t_9820fad2bf4d,Approximating values of a function using local linearity and linearization
16020,t_481836a18336,Balancing the Equations
9291,t_079c0b4c4ef5,Alkyne reactions
22544,t_d0fb9a53069b,Prefixes and Suffixes spelling
15768,t_47a6727dc51c,Motion - Fast and Slow
11494,t_d02f90e50570,8.7: Proteobacteria
10472,t_1b5eac12ab9a,8: Photosynthesis
23801,t_51bd891a7938,Probability using combinatorics
33062,t_244e3ebeab66,"Naming alkanes, cycloalkanes, & benzene derivatives"
16935,t_003cf02b4682,Logic Puzzles [02-PS-33]
25214,t_265137b20e90,Exponential equations: logarithms
35434,t_c0d8011489af,11.10.1.1 Relate right angled triangle to the three trigonometric ratios
21672,t_a1af73b1cefa,Depreciation and amortization
32150,t_9409da4a91ea,9. 10: Retroviruses: Double-Stranded RNA Viruses
31181,t_a49ce702d596,"Adding, Subtracting, Multiplying and Dividing"
19711,t_8ae72a9aefa3,Adding Using Tens and Ones
8328,t_1f9feb9e84e4,Family in India
6869,t_4f1f46ef018d,C Programming
21380,t_93892ddc24f7,Northern Europe 15th century
30747,t_073711b13263,Properties of exponents (rational exponents)
15913,t_9d21bd63085b,Gonds and Ahom Society
34339,t_20f7b5f1b4f9,Constructing exponential models according to rate of change
34370,t_8bbad8d8260e,Constructing exponential models according to rate of change
304,t_d54642273ca7,Music
3749,t_41a900e81854,Vocabulary
12608,t_6e39719e7103,Cash Flow Statement
34334,t_86c6d31379cb,Biotechnology and its Applications in Medicine and Industry
12655,t_3712f1843d2f,1: Global Processes
34022,t_29bf5cae9f8c,B2.5.7.1: Understand and identify the use of prepositions
18112,t_f0c8dbba708e,19.2: Organs of Excretion
12182,t_1b808e9332c9,Percent of Decrease
24487,t_988d9c3329ce,Bacteria in the Digestive System
6859,t_9a148672ea50,Quotient rule
21300,t_8edd5df5ce11,Method of Cylindrical Shells
4472,t_5e66b589c152,Measurement
13553,t_75e7d9f0e598,5.4 potential energy
24360,t_7d266600d741,Proportions to Find Scale Ratios
20289,t_73e9841da556,Arc Length of a Plane Curve
25685,t_d8f10ccec219,Important Metallurgical Operations
9382,t_720dbc73bcb0,Hydrogen Bonding
29986,t_1d0bf6560c45,Consistent and Inconsistent Linear Systems
1003,t_d65ecea36ee3,Simile
6975,t_161cff346396,Convex Mirrors
24468,t_074c3e057ff0,"Letters and Words: C, L, W, S, Y"
33355,t_c0e5278ff6f1,Solving problems with similar and congruent triangles
3542,t_d77335da2d7f,Pie charts
29283,t_a89177b60127,20.2 Equation of continuity and problems
24634,t_06be87e7511e,The Changing World of Visual Arts
968,t_980c102acc8d,Videos
14179,t_6e1d098aae82,Factorizing Monomials
32809,t_a7161f35c792,"Temperature, kinetic theory, and the ideal gas law"
23964,t_bdbc62cff1ca,التربية الخاصة Special Education
16329,t_54d36e6adc9e,Word Elements and Bases
35411,t_6e2b61c88f2c,Multi-step Four-operation Weight Problems (Metric Units) - Word Problems
19438,t_333dad1ec06b,Purchase and Sales journal
22725,t_e25090f37cde,Applications of Linear Systems
13204,t_9fb64e712f5f,7.5.5 Whooping cough
31263,t_f6098fdc74e0,Energy in simple harmonic oscillators (Hindi)
19643,t_b5a08b5ce315,8.1.1 Set builder notation
4806,t_b5d8f737d9ac,Assessments
13855,t_febf45b693a3,LEAST COMMON MULTIPLE
12820,t_c461adea31c3,Basic sigma notation
24494,t_084371600e99,Total Bill Including Tip and Tax
917,t_e994f6846b59,Volume
12201,t_1130e0b5a836,Alkene nomenclature
14716,t_b0aebd4990a2,Elimination reactions
32142,t_d4c906688342,Addition and subtraction word problems within 10
5081,t_a01b0c86a3a5,Back Matter
13220,t_4b30fc3ad02f,2 Number Work Std. 4
474,t_61bb80134e86,Videos
8388,t_df2871d5d72a,Unit 2.14 Rates
34707,t_afd59ca1b58e,"The arc length of a smooth, planar curve and distance traveled"
25180,t_8823ca1ada3a,Converting Compound Units to Feet
31258,t_8d4f27ae30d9,"Classifying Angles as Right, Acute, or Obtuse"
14930,t_dea4257d6bc2,Kirchhoff's loop rule 
11349,t_504650cb18d7,Allele Frequencies
13730,t_c96c255f9126,1.0: History Stories
8594,t_8dfd3b88dbc2,Home-made robots
23966,t_f509fbfa0af6,Inputs and outputs of a function
34385,t_e6dfb84b7961,Module 7: Introduction to irrational numbers using geometry
11573,t_0ff0a7893579,Sentence level work
26579,t_bfb807d1af04,"Simple mercury barometer, manometers"
32436,t_9996171f206c,Defining and differentiating parametric equations
25481,t_880e38f3cd92,Exponent properties review (Hindi)
19780,t_5beec0936ca7,My Family and My Community
12464,t_90b662d4cdb3,The Basic Technique
24862,t_cdec8a057b0a,Multi-digit division (remainders)
19353,t_19a3cfe4e637,Composite Culture of India
17790,t_e802dc83729d,Classic Veracruz culture
33682,t_99021abe9be4,Topic B Percent Problems Including More than One Whole
4831,t_e6e20e80e86c,Assessments
30453,t_3bb452601b2f,Unit 2: Poetry (Traditional African Poetry)
4036,t_8694d5c2eb9b,Assessments
4721,t_f0d270a9d16b,Assessments
34791,t_0de6ff337226,Topic C: Lesson 25: Adding and subtracting rational expressions
4516,t_ef649b8dd51b,Hedge funds
34699,t_e4c9a671e972,The fundamental theorem of calculus and accumulation functions
11901,t_3e012d90e8a0,Craft and structure
18945,t_2c41de2aa68e,Learn First Aid Techniques
21384,t_889fb0df3412,Adding Three 2-digit Numbers
7293,t_d2fe6692913f,Self-assessmen
5009,t_9b111b950c2a,Transcripts
19635,t_af78985ba4a1,Sub-Strand 8: Conjunctions
4048,t_49ed2b0acf87,9.7.2 Taxes
16056,t_0c59bc4e7db8,Digestive System Organs
11677,t_9b94ddf74d10,2.2: Chemical Bonds
31993,t_de2704f23873,"Lecture 16: Transport, Cytoskeleton, and Motors"
20626,t_e78e087649c3,Exponents and radicals Topic
33341,t_76f7ffb6a950,B1.5.10.1.1 Identify and spell simple words correctly
11456,t_c219cfab5b80,Persuasive Writing
2335,t_ea3fb482d4ab,Bacteria
12309,t_351e1d9d0254,Graphs of Rotations
3051,t_20c9d9c11635,Polynesia
29147,t_5da31b94e3b1,Magnetic Evidence for Seafloor Spreading
23494,t_763fe93e79f7,Rewriting decimals as fractions
2228,t_44cc3efd077e,Strand 2
18805,t_b497da7cf147,Arc length (from radians)
13379,t_b398735f776a,5.4 The liquid state
8299,t_7353f5e30342,Simple Sentence
15189,t_6d9e96a6af2e,Dividing whole numbers
33850,t_8bbfea26d425,Splitting bigger problems into smaller tasks [03-DA-02]
11799,t_c74c485b9f96,Prokaryote Habitats
16364,t_036e9236c0ed,Parallel and Skew Lines
30128,t_951b5b58f564,16.0.0 Magnetic effect of electric current
9797,t_b59beeb4c80b,8: Conic Sections
33250,t_79c188a7da03,Using the Four Operations with Money - Word Problems
7690,t_3a87fec457ba,TESSA - Swahili
22924,t_0295a221d21e,"Pisa and Rome, the Late Gothic"
16556,t_170d031a412d,Happy Maps 2 [01-PS-12]
5539,t_68f75fae2d36,Front Matter
12263,t_43bb5a5d7e0b,Learn about Headers
21236,t_0032c51bd677,Graphs of rational functions
29252,t_2ae88da2d22a,"Zero, Negative, and Fractional Exponents"
7211,t_0bb7be43ec6a,Healthy Habits
36082,t_a89bb54e0d2d,16.1.0 Perfom and describe experiments to determine the direction of magnetic field round a current carrying conductor
7526,t_4cdb5399918e,15.10: Muscles
15827,t_966e442775be,Nonrenewable Resources
25081,t_861f344a20ce,Two-way relative frequency tables
17194,t_a772bff23033,Romanesque art in France
1636,t_fe4d76f3997d,Circles
33572,t_a8c5b0bae011,Introduction to the Pythagorean trigonometric identity
9832,t_60ba7f8a8131,Triangles (Hindi)
22454,t_80770564986d,4.3 - Equation of a Line Topic
31375,t_4b180bb70c9e,12.5.4.1 Rotate objects by different methods.
12329,t_c59bfe6610e9,4. Source of Energy
29982,t_ee50d3b266eb,Verifying inverse functions by composition
7286,t_14fa5a71ef8f,Division facts
34014,t_a0cbda90769e,Finding Speed when Objects Travel in Opposite Directions
14199,t_2a8f47b7a7d8,Facilities and School
6743,t_56112a509bc2,I.R.E. Form 2
6811,t_af861874a25b,Lorentz Force
27951,t_594e0d18ee70,Formal definition of limits (optional)
17295,t_abb343605fbf,Unsaturated Hydrocarbons
7749,t_bb2c0801ae3e,Estimating mass
28415,t_af4702299792,Addition and Subtraction of Polynomials
21897,t_7a5d7c5d203c,Adjectives to Nouns with -ity
11140,t_e54921cd290f,Types of sentences
11379,t_bdfa54f48215,Unit 1.3 Fractions
1680,t_bed56df3cc31,Explore
32203,t_dda04421a220,Least and Greatest Amount of Money with Pictures
23090,t_febd692b8601,Popular Struggles and Movements
7126,t_109ecb362f16,2: Place Value
13892,t_852ef8f2a813,Horizontal Asymptotes
1375,t_f711a5ce33a0,Medians
28435,t_5e8320f3568e,Electrostatic potential and capacitance
31454,t_a42d4fce1cc8,Module 03: Permission and Ownership Management
27909,t_459be1af7f65,14: Internal stability for LTI systems
29297,t_c171528c5c00,Westward expansion: economic development
7091,t_874da0a80605,Chavín culture
16916,t_20f6bb96f414,9.7 Practical activities
35491,t_51db0f0f8376,9.7.2 Make vertical sections of the kidney to identify cortex and medulla
32028,t_3b7118669cc5,18: Transcriptional regulation after initiation
21245,t_887ed2efb7cb,Improper and mixed fractions
3032,t_e2c3fb1ded44,Direction
16562,t_8e271d19ed74,Modeling with sequences
25402,t_f06694ef951c,Dioptres & power of a lens (Hindi)
23912,t_c6d4426f8f98,7.4: End of Empires and Cold War
8491,t_0d6c505046ec,Footwork Basics
10272,t_ff86e0122954,CLASSIFICATION II
18186,t_a0fb7993d076,Carolingian and Ottonian 
1652,t_335332e61fa4,J.H.S 3
32823,t_226d38e58841,22.6: Structures of the Female Reproductive System
5456,t_f305d5a65e19,Square roots
4102,t_aa155599c69f,Assessments
17930,t_55fb4e06d914,11. Ratio and proportion
2551,t_24fd22341a98,Integers
12112,t_b6a3a752714c,Counting Techniques
3027,t_d82d101234e0,Algebra 2
27314,t_623432a1369b,Sub-Strand 7: Listening Comprehension
24384,t_c6425ab8315a,Efforts to maintain biodiversity
11333,t_bd8a3d06b102,Higher derivatives
7349,t_44609333236b,Straight lines
2736,t_4bd9f8767f3e,Structure
30289,t_b73751208e5c,Lengths of Specific Segments (Metric Units)
13288,t_ee3409446bb9,Primary 1 THIRD TERM
14325,t_a55a44a593ad,Subtraction within 20
7404,t_43eb5ddad1a0,Standing Waves
21729,t_17c84c6d91c6,6.1 The structure of the atom
27468,t_a6760e551cb3,Factoring quadratics: Perfect squares
1807,t_3d952bcd2e8d,Explore
23373,t_1c44edd514ec,Sub-Strand 2: Using Punctuation
16926,t_bd731bba00c4,Applications of Matrices
33169,t_5eb5e44564cb,Trend Analysis and Limitations of Financial Analysis
1954,t_61977d5ee97b,Physics
14490,t_ab7bba1a5c8b,Electromagnetic Waves
32785,t_8e36dddac09a,Derivative as instantaneous rate of change (Hindi)
23555,t_e2a5fbd0df87,Journey into information theory
7028,t_981a09cd42c6,Cell signaling
18424,t_22cbc96df106,Electromagnetic Induction
22135,t_b4bc2c7e3808,Area of Parallelogram (Hindi)
24995,t_1162f6195485,Problem solving and data analysis
7791,t_d24d96a0843f,Heron's Formula
21202,t_ad5fa796fa3b,TI-AIE: Brainstorming: sound
